id	contig	beg	end	gene	product
cds-WP_004143686.1	NZ_KK737547.1	843058	843336	pqqD	pyrroloquinoline quinone biosynthesis peptide chaperone PqqD
cds-WP_004143685.1	NZ_KK737547.1	843339	844094	pqqC	pyrroloquinoline-quinone synthase PqqC
cds-WP_004148467.1	NZ_KK737547.1	844088	845014	pqqB	pyrroloquinoline quinone biosynthesis protein PqqB
cds-WP_002905689.1	NZ_KK737547.1	845069	845140	pqqA	pyrroloquinoline quinone precursor peptide PqqA
cds-WP_021440182.1	NZ_KK737547.1	845277	846296		dipeptidase
cds-WP_032429953.1	NZ_KK737547.1	846539	847531		alpha/beta hydrolase
cds-WP_004176065.1	NZ_KK737547.1	847618	848358		response regulator
cds-WP_032428291.1	NZ_KK737547.1	848355	849698		HAMP domain-containing protein
cds-WP_004184155.1	NZ_KK737547.1	849801	850991		redoxin domain-containing protein
cds-WP_032429955.1	NZ_KK737547.1	851905	852798		LysR family transcriptional regulator
cds-WP_187079193.1	NZ_KK737547.1	852992	854473		aspartate aminotransferase family protein
cds-WP_002905540.1	NZ_KK737547.1	854483	855868		diaminobutyrate--2-oxoglutarate transaminase
cds-WP_013815099.1-44	NZ_KK737547.1	856165	857133		IS5-like element IS903B family transposase
cds-WP_021440179.1	NZ_KK737547.1	857241	858176		ABC transporter substrate-binding protein
cds-WP_032429957.1	NZ_KK737547.1	858201	858941		ABC transporter permease
cds-WP_004189949.1	NZ_KK737547.1	858938	859666		ABC transporter ATP-binding protein
cds-WP_004189951.1	NZ_KK737547.1	859663	860358	tenA	thiaminase II
cds-AF52_RS28000	NZ_KK737547.1	860529	860615		hypothetical protein
cds-WP_002905531.1	NZ_KK737547.1	860775	861881		DUF4056 domain-containing protein
cds-WP_021440176.1	NZ_KK737547.1	861919	863091		Gfo/Idh/MocA family oxidoreductase
cds-WP_032411533.1	NZ_KK737547.1	863105	864028		TIM barrel protein
cds-WP_004148452.1	NZ_KK737547.1	864221	865261		LacI family DNA-binding transcriptional regulator
cds-WP_032429958.1	NZ_KK737547.1	865660	866916		GGDEF domain-containing protein
cds-WP_021440173.1	NZ_KK737547.1	867015	868325	guaD	guanine deaminase
cds-WP_021440172.1	NZ_KK737547.1	868427	869923		NCS1 family nucleobase:cation symporter-1
cds-WP_004179987.1	NZ_KK737547.1	870068	870784		GntR family transcriptional regulator
cds-AF52_RS10695	NZ_KK737547.1	870784	871655	hpxA	allantoin racemase
cds-WP_004179983.1	NZ_KK737547.1	871540	872472	puuE	allantoinase PuuE
cds-WP_004184144.1	NZ_KK737547.1	872561	873352		sulfite exporter TauE/SafE family protein
cds-WP_004189983.1	NZ_KK737547.1	873462	874229		helix-turn-helix transcriptional regulator
cds-WP_004176101.1	NZ_KK737547.1	874432	874656		hypothetical protein
cds-AF52_RS25690	NZ_KK737547.1	874992	875342		restriction endonuclease
cds-WP_002882540.1	NZ_KK737548.1	3401	4102		FadR family transcriptional regulator
cds-WP_002882539.1	NZ_KK737548.1	4115	5512	mdtD	multidrug transporter subunit MdtD
cds-WP_004187944.1	NZ_KK737548.1	5509	6501	rbsR	ribose operon transcriptional repressor RbsR
cds-WP_187079194.1	NZ_KK737548.1	6505	7437	rbsK	ribokinase
cds-WP_002882536.1	NZ_KK737548.1	7538	8428	rbsB	ribose ABC transporter substrate-binding protein RbsB
cds-WP_002882531.1	NZ_KK737548.1	8456	9421	rbsC	ribose ABC transporter permease
cds-WP_002882529.1	NZ_KK737548.1	9427	10932	rbsA	ribose ABC transporter ATP-binding protein RbsA
cds-WP_002882527.1	NZ_KK737548.1	10943	11362	rbsD	D-ribose pyranase
cds-WP_002882520.1	NZ_KK737548.1	11548	13416	kup	low affinity potassium transporter Kup
cds-WP_004151555.1	NZ_KK737548.1	13634	15133	ravA	ATPase RavA
cds-WP_002882517.1	NZ_KK737548.1	15130	16578	viaA	ATPase RavA stimulator ViaA
cds-WP_002882514.1	NZ_KK737548.1	16582	17574	asnA	aspartate--ammonia ligase
cds-WP_002882510.1	NZ_KK737548.1	17726	18184	asnC	transcriptional regulator AsnC
cds-WP_004144988.1	NZ_KK737548.1	18283	18723	mioC	FMN-binding protein MioC
cds-WP_004144989.1	NZ_KK737548.1	19105	20994	mnmG	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG
cds-WP_004151554.1	NZ_KK737548.1	21110	21733	rsmG	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG
cds-WP_013815099.1-45	NZ_KK737548.1	22264	23232		IS5-like element IS903B family transposase
cds-WP_004144991.1	NZ_KK737548.1	23416	23796	atpI	F0F1 ATP synthase subunit I
cds-WP_004151552.1	NZ_KK737548.1	23804	24619	atpB	F0F1 ATP synthase subunit A
cds-WP_000429386.1	NZ_KK737548.1	24669	24908	atpE	F0F1 ATP synthase subunit C
cds-WP_004107293.1	NZ_KK737548.1	24959	25429	atpF	F0F1 ATP synthase subunit B
cds-WP_004144994.1	NZ_KK737548.1	25444	25977	atpH	F0F1 ATP synthase subunit delta
cds-WP_004144995.1	NZ_KK737548.1	25990	27531	atpA	F0F1 ATP synthase subunit alpha
cds-WP_004144996.1	NZ_KK737548.1	27582	28445	atpG	F0F1 ATP synthase subunit gamma
cds-WP_004144997.1	NZ_KK737548.1	28472	29854	atpD	F0F1 ATP synthase subunit beta
cds-WP_001251971.1	NZ_KK737548.1	29875	30294	atpC	F0F1 ATP synthase subunit epsilon
cds-WP_004151550.1	NZ_KK737548.1	30991	32361	glmU	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU
cds-WP_004150309.1	NZ_KK737548.1	32545	34374	glmS	glutamine--fructose-6-phosphate transaminase (isomerizing)
cds-WP_004150308.1	NZ_KK737548.1	34711	35751	pstS	phosphate ABC transporter substrate-binding protein PstS
cds-WP_004145004.1	NZ_KK737548.1	35880	36839	pstC	phosphate ABC transporter permease PstC
cds-WP_004151547.1	NZ_KK737548.1	36839	37729	pstA	phosphate ABC transporter permease PstA
cds-WP_004145006.1	NZ_KK737548.1	37777	38550	pstB	phosphate ABC transporter ATP-binding protein PstB
cds-WP_004145007.1	NZ_KK737548.1	38601	39326	phoU	phosphate signaling complex protein PhoU
cds-AF52_RS10495	NZ_KK737548.1	39804	40754		carbohydrate porin
cds-WP_013815099.1-46	NZ_KK737548.1	40806	41774		IS5-like element IS903B family transposase
cds-AF52_RS10485	NZ_KK737548.1	41809	42504		carbohydrate porin
cds-WP_032430005.1	NZ_KK737548.1	42543	43709		esterase family protein
cds-WP_004895208.1	NZ_KK737548.1	43759	44478		glucosamine-6-phosphate deaminase
cds-WP_004145102.1	NZ_KK737548.1	44558	45223	yieH	6-phosphogluconate phosphatase
cds-WP_004145100.1	NZ_KK737548.1	45393	46730		NCS2 family permease
cds-WP_004151543.1	NZ_KK737548.1	46776	47342		NAD(P)H-dependent oxidoreductase
cds-WP_004145098.1	NZ_KK737548.1	47379	47954		hypothetical protein
cds-WP_004211197.1	NZ_KK737548.1	48264	49223	yidZ	HTH-type transcriptional regulator YidZ
cds-WP_004181598.1	NZ_KK737548.1	49198	50376		MFS transporter
cds-WP_004151539.1	NZ_KK737548.1	50476	50895		GNAT family N-acetyltransferase
cds-WP_004151538.1	NZ_KK737548.1	51015	52379	mnmE	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE
cds-WP_004150295.1	NZ_KK737548.1	52574	54220	yidC	membrane protein insertase YidC
cds-WP_004151536.1	NZ_KK737548.1	54223	54480	yidD	membrane protein insertion efficiency factor YidD
cds-WP_004151535.1	NZ_KK737548.1	54444	54803	rnpA	ribonuclease P protein component
cds-WP_000831330.1	NZ_KK737548.1	54819	54959	rpmH	50S ribosomal protein L34
cds-WP_004151534.1	NZ_KK737548.1	55581	56984	dnaA	chromosomal replication initiator protein DnaA
cds-WP_004145090.1	NZ_KK737548.1	56989	58089	dnaN	DNA polymerase III subunit beta
cds-WP_004150293.1	NZ_KK737548.1	58297	59370	recF	DNA replication/repair protein RecF
cds-WP_004173845.1	NZ_KK737548.1	59399	61813	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B
cds-WP_050484285.1	NZ_KK737548.1	62015	62869	yidA	sugar-phosphatase
cds-WP_020806188.1-4	NZ_KK737548.1	62970	63950		IS5-like element ISKpn26 family transposase
cds-AF52_RS25730	NZ_KK737548.1	64019	64090		galactonate dehydratase
cds-WP_021440944.1	NZ_KK737548.1	64268	65605		MFS transporter
cds-WP_004150284.1	NZ_KK737548.1	65657	66883		DUF3748 domain-containing protein
cds-WP_004151524.1	NZ_KK737548.1	66885	67217		YceK/YidQ family lipoprotein
cds-WP_004151523.1	NZ_KK737548.1	67532	67945	ibpA	heat shock chaperone IbpA
cds-WP_004145074.1	NZ_KK737548.1	68062	68490	ibpB	heat shock chaperone IbpB
cds-WP_009308837.1	NZ_KK737548.1	68627	69451	dinD	DNA damage-inducible protein D
cds-WP_019705399.1	NZ_KK737548.1	69553	71214		putative transporter
cds-WP_004151520.1	NZ_KK737548.1	71206	71928		GntR family transcriptional regulator
cds-WP_002923307.1	NZ_KK737548.1	72227	73849		PTS transporter subunit EIIC
cds-WP_002923306.1	NZ_KK737548.1	73846	75168		6-phospho-alpha-glucosidase
cds-AF52_RS24880	NZ_KK737548.1	75270	75617		DUF202 domain-containing protein
cds-WP_002923304.1	NZ_KK737548.1	75607	75969		DUF202 domain-containing protein
cds-WP_002923302.1	NZ_KK737548.1	76044	76466		hypothetical protein
cds-WP_020723563.1	NZ_KK737548.1	76470	77798	dsdA	D-serine ammonia-lyase
cds-WP_004173855.1	NZ_KK737548.1	77816	79153	dsdX	D-serine transporter DsdX
cds-WP_032410116.1	NZ_KK737548.1	79245	79391		hypothetical protein
cds-WP_032430010.1	NZ_KK737548.1	79379	80302	dsdC	DNA-binding transcriptional regulator DsdC
cds-WP_004181587.1	NZ_KK737548.1	80462	81646	emrD	multidrug efflux MFS transporter EmrD
cds-WP_032430012.1	NZ_KK737548.1	81822	82655		EamA family transporter
cds-WP_002923294.1	NZ_KK737548.1	82724	83170		GNAT family N-acetyltransferase
cds-WP_004145059.1	NZ_KK737548.1	83261	83380	tisB	type I toxin-antitoxin system toxin TisB
cds-WP_004150272.1	NZ_KK737548.1	83833	84000		hypothetical protein
cds-WP_002923286.1	NZ_KK737548.1	84013	84108	ivbL	ilvB operon leader peptide IvbL
cds-WP_004173858.1	NZ_KK737548.1	84213	85901	ilvB	acetolactate synthase large subunit
cds-WP_002923283.1	NZ_KK737548.1	85905	86192	ilvN	acetolactate synthase small subunit
cds-WP_002923282.1	NZ_KK737548.1	86343	86936	uhpA	transcriptional regulator UhpA
cds-AF52_RS10285	NZ_KK737548.1	86954	88434	uhpB	signal transduction histidine-protein kinase/phosphatase UhpB
cds-WP_004145056.1	NZ_KK737548.1	88446	89774		MFS transporter
cds-WP_002923280.1	NZ_KK737548.1	89920	91311	uhpT	hexose-6-phosphate:phosphate antiporter
cds-WP_004901545.1	NZ_KK737548.1	91448	91900		DUF1198 family protein
cds-WP_004173862.1	NZ_KK737548.1	92029	92352		DNA-binding transcriptional regulator
cds-AF52_RS10260	NZ_KK737548.1	92336	92696		type II toxin-antitoxin system RelE/ParE family toxin
cds-WP_002923205.1	NZ_KK737548.1	92908	94101	nepI	purine ribonucleoside efflux pump NepI
cds-WP_021440939.1	NZ_KK737548.1	94098	94907		phosphonoacetaldehyde hydrolase
cds-WP_021440938.1	NZ_KK737548.1	94917	96020	phnW	2-aminoethylphosphonate--pyruvate transaminase
cds-WP_004145049.1	NZ_KK737548.1	96162	96881	phnR	phosphonate utilization transcriptional regulator PhnR
cds-WP_021440937.1	NZ_KK737548.1	97058	98071	phnS	2-aminoethylphosphonate ABC transporter substrate-binding protein
cds-WP_004150258.1	NZ_KK737548.1	98077	99189	phnT	2-aminoethylphosphonate ABC transport system ATP-binding subunit PhnT
cds-WP_004150257.1	NZ_KK737548.1	99189	100049	phnU	2-aminoethylphosphonate ABC transporter permease subunit
cds-WP_004145044.1	NZ_KK737548.1	100052	100849	phnV	2-aminoethylphosphonate ABC transport system%2C membrane component PhnV
cds-WP_032422633.1	NZ_KK737548.1	101047	102426		carbohydrate porin
cds-WP_002923158.1	NZ_KK737548.1	102571	102873		PTS lactose/cellobiose transporter subunit IIA
cds-WP_002923156.1	NZ_KK737548.1	102971	104293		PTS cellobiose transporter subunit IIC
cds-WP_004145041.1	NZ_KK737548.1	104305	104619		PTS sugar transporter subunit IIB
cds-WP_002923154.1	NZ_KK737548.1	104913	105854		LacI family DNA-binding transcriptional regulator
cds-WP_032426549.1	NZ_KK737548.1	106066	107436		aromatic acid/H+ symport family MFS transporter
cds-WP_002923152.1	NZ_KK737548.1	107450	108712		gallate dioxygenase
cds-WP_032430013.1	NZ_KK737548.1	108709	109935		LysR family transcriptional regulator
cds-WP_002923146.1	NZ_KK737548.1	110063	110803	galB	4-oxalmesaconate hydratase
cds-WP_032430014.1	NZ_KK737548.1	110800	111513		4-carboxy-4-hydroxy-2-oxoadipate aldolase/oxaloacetate decarboxylase
cds-WP_032428449.1	NZ_KK737548.1	111514	112599		4-oxalomesaconate tautomerase
cds-WP_032428448.1	NZ_KK737548.1	112602	113465		NAD(P)-dependent oxidoreductase
cds-WP_004145033.1	NZ_KK737548.1	113469	113744		hypothetical protein
cds-WP_004234160.1	NZ_KK737548.1	113866	114804		DMT family transporter
cds-WP_004150245.1	NZ_KK737548.1	114920	116353	murP	PTS N-acetylmuramic acid transporter subunit IIBC
cds-WP_021440928.1	NZ_KK737548.1	116378	117280	murQ	N-acetylmuramic acid 6-phosphate etherase
cds-WP_002923107.1	NZ_KK737548.1	117443	118606		multidrug effflux MFS transporter
cds-WP_004889164.1	NZ_KK737548.1	118652	120016	eefC	multidrug efflux RND transporter outer membrane subunit EefC
cds-WP_004151514.1	NZ_KK737548.1	120020	123127	eefB	multidrug efflux RND transporter permease subunit EefB
cds-WP_016529678.1	NZ_KK737548.1	123127	124251	eefA	multidrug efflux RND transporter periplasmic adaptor subunit EefA
cds-WP_032412474.1	NZ_KK737548.1	124458	124580		hypothetical protein
cds-WP_032428455.1	NZ_KK737548.1	124540	124656		hypothetical protein
cds-WP_004173879.1	NZ_KK737548.1	124631	125047		GNAT family N-acetyltransferase
cds-WP_004181564.1	NZ_KK737548.1	125551	126198		TetR/AcrR family transcriptional regulator
cds-WP_032430016.1	NZ_KK737548.1	126279	127772		DHA2 family efflux MFS transporter permease subunit
cds-WP_002923020.1	NZ_KK737548.1	127769	128683		LysR family transcriptional regulator
cds-WP_021440922.1	NZ_KK737548.1	128779	129405		pyridoxamine 5'-phosphate oxidase family protein
cds-WP_021440921.1	NZ_KK737548.1	129408	129878		nuclear transport factor 2 family protein
cds-WP_004145017.1	NZ_KK737548.1	129899	130435		peroxidase-related enzyme
cds-WP_004150236.1	NZ_KK737548.1	130552	131457		cupin domain-containing protein
cds-WP_004173884.1	NZ_KK737548.1	131586	132395	nlpA	lipoprotein NlpA
cds-WP_032430018.1	NZ_KK737548.1	132420	133274		EamA family transporter
cds-WP_021440918.1	NZ_KK737548.1	133264	133824		NUDIX hydrolase
cds-WP_004173886.1	NZ_KK737548.1	133990	134769		MBL fold metallo-hydrolase
cds-WP_004145010.1	NZ_KK737548.1	134791	135744		helix-turn-helix domain-containing protein
cds-WP_004901462.1	NZ_KK737548.1	135741	136790		NAD(P)-dependent alcohol dehydrogenase
cds-WP_004873113.1	NZ_KK737548.1	137163	137861		winged helix-turn-helix transcriptional regulator
cds-WP_021440916.1	NZ_KK737548.1	137912	138202		antibiotic biosynthesis monooxygenase
cds-WP_002922964.1	NZ_KK737548.1	138204	139211		zinc-binding alcohol dehydrogenase family protein
cds-WP_002922963.1	NZ_KK737548.1	139324	139791		DUF3237 domain-containing protein
cds-WP_088296409.1	NZ_KK737548.1	140181	140442		IS3 family transposase
cds-WP_088296409.1	NZ_KK737548.1	140442	141343		IS3 family transposase
cds-WP_108443077.1	NZ_KK737548.1	141410	141619		hypothetical protein
cds-AF52_RS0124095	NZ_KK737548.1	141929	142276		IS5/IS1182 family transposase
cds-AF52_RS0124105	NZ_KK737548.1	142332	143029		IS1 family transposase
cds-WP_021440909.1	NZ_KK737548.1	143089	144468		glycoside hydrolase
cds-WP_004173889.1	NZ_KK737548.1	144515	145237		MurR/RpiR family transcriptional regulator
cds-AF52_RS0124110	NZ_KK737548.1	145393	147711	yicI	alpha-xylosidase
cds-WP_002922962.1	NZ_KK737548.1	147724	149118		glycoside-pentoside-hexuronide family transporter
cds-WP_032428443.1	NZ_KK737548.1	149805	151016		tyrosine-type recombinase/integrase
cds-WP_013815099.1-47	NZ_KK737548.1	151813	152781		IS5-like element IS903B family transposase
cds-WP_148673684.1	NZ_KK737548.1	153177	153419		hypothetical protein
cds-WP_013815099.1-48	NZ_KK737548.1	153544	154512		IS5-like element IS903B family transposase
cds-WP_050484287.1	NZ_KK737548.1	154501	155697	gltS	sodium/glutamate symporter
cds-WP_002922944.1	NZ_KK737548.1	155812	157323	glpK	glycerol kinase GlpK
cds-WP_002922941.1	NZ_KK737548.1	157345	158196		aquaporin
cds-WP_004150222.1	NZ_KK737548.1	158639	158884	zapB	septal ring assembly protein ZapB
cds-WP_002922936.1	NZ_KK737548.1	159036	160025		sulfate ABC transporter substrate-binding protein
cds-WP_020803798.1	NZ_KK737548.1	160188	160958		CDP-diacylglycerol diphosphatase
cds-WP_019724988.1	NZ_KK737548.1	161023	162327		anion permease
cds-WP_002922909.1	NZ_KK737548.1	162420	163187	tpiA	triose-phosphate isomerase
cds-WP_002922908.1	NZ_KK737548.1	163297	163899		YiiQ family protein
cds-WP_021440903.1	NZ_KK737548.1	164012	164440		DUF805 domain-containing protein
cds-WP_032430022.1	NZ_KK737548.1	164441	165187	fpr	ferredoxin--NADP(+) reductase
cds-WP_021440902.1	NZ_KK737548.1	165338	166348	glpX	class II fructose-bisphosphatase
cds-WP_032428441.1	NZ_KK737548.1	166397	168478	recG	ATP-dependent DNA helicase RecG
cds-WP_004181538.1	NZ_KK737548.1	168484	169173	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase TrmH
cds-WP_004150214.1	NZ_KK737548.1	169178	171298	spoT	bifunctional GTP diphosphokinase/guanosine-3'%2C5'-bis pyrophosphate 3'-pyrophosphohydrolase
cds-WP_000135058.1	NZ_KK737548.1	171317	171592	rpoZ	DNA-directed RNA polymerase subunit omega
cds-WP_002922664.1	NZ_KK737548.1	171647	172270	gmk	guanylate kinase
cds-WP_021440900.1	NZ_KK737548.1	172529	174205	ligB	NAD-dependent DNA ligase LigB
cds-WP_002922654.1	NZ_KK737548.1	174211	174828		trimeric intracellular cation channel family protein
cds-WP_021440899.1	NZ_KK737548.1	175104	176354		chloride channel protein
cds-WP_004151500.1	NZ_KK737548.1	176410	177468		methylated-DNA--[protein]-cysteine S-methyltransferase
cds-WP_023317368.1	NZ_KK737548.1	177471	178217		isocitrate lyase/phosphoenolpyruvate mutase family protein
cds-WP_002922636.1	NZ_KK737548.1	178400	179263		YicC family protein
cds-AF52_RS27235	NZ_KK737548.1	184808	184969		IS5/IS1182 family transposase
cds-AF52_RS09865	NZ_KK737548.1	185020	185550		GNAT family acetyltransferase
cds-AF52_RS27245	NZ_KK737548.1	185584	185730		IS5/IS1182 family transposase
cds-AF52_RS27250	NZ_KK737548.1	189864	189965		IS5/IS1182 family transposase
cds-AF52_RS09860	NZ_KK737548.1	190018	190773		GNAT family N-acetyltransferase
cds-WP_004216995.1	NZ_KK737548.1	190811	190942		hypothetical protein
cds-WP_187079195.1	NZ_KK737548.1	190941	191795		HlyD family efflux transporter periplasmic adaptor subunit
cds-AF52_RS27260	NZ_KK737548.1	191813	191960		IS5/IS1182 family transposase
cds-AF52_RS09845	NZ_KK737548.1	195939	196123		IS5/IS1182 family transposase
cds-WP_032430029.1	NZ_KK737548.1	196229	197146		ABC transporter ATP-binding protein
cds-AF52_RS09835	NZ_KK737548.1	197178	197753		ABC transporter permease
cds-WP_013815099.1-49	NZ_KK737548.1	197803	198771		IS5-like element IS903B family transposase
cds-WP_032430030.1	NZ_KK737548.1	198813	199445		polymer-forming cytoskeletal protein
cds-WP_004181470.1	NZ_KK737548.1	199673	200161	yhhY	N-acetyltransferase
cds-WP_009484082.1	NZ_KK737548.1	200629	202374	ggt	gamma-glutamyltransferase
cds-WP_004150073.1	NZ_KK737548.1	202498	202818		DUF2756 family protein
cds-WP_021440835.1	NZ_KK737548.1	202842	203582	ugpQ	glycerophosphodiester phosphodiesterase
cds-WP_004150074.1	NZ_KK737548.1	203579	204649		sn-glycerol-3-phosphate import ATP-binding protein UgpC
cds-WP_004145129.1	NZ_KK737548.1	204651	205496	ugpE	sn-glycerol-3-phosphate ABC transporter permease UgpE
cds-WP_014906831.1	NZ_KK737548.1	205493	206380	ugpA	sn-glycerol-3-phosphate ABC transporter permease UgpA
cds-WP_004174008.1	NZ_KK737548.1	206487	207803	ugpB	sn-glycerol-3-phosphate ABC transporter substrate-binding protein UgpB
cds-WP_025861226.1	NZ_KK737548.1	208076	208444		type II toxin-antitoxin system death-on-curing family toxin
cds-WP_004174006.1	NZ_KK737548.1	208441	208662		type II toxin-antitoxin system Phd/YefM family antitoxin
cds-WP_004145133.1	NZ_KK737548.1	208827	209540	livF	high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivF
